mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,label
-406.3541,37.643456,-45.21844,38.483124,26.720617,-16.008072,-26.057692,5.055173,33.705963,2.830674,-16.334154,15.045082,19.903448,126.20637,16.865461,37.943527,16.436026,15.373393,21.36791,19.283642,16.120855,22.20673,21.37986,14.900084,17.935188,11.842699,hail
-345.8133,70.04668,39.58381,48.148903,18.576605,16.232033,12.4222355,15.382236,-3.541586,6.517919,6.0182953,-6.690582,3.488902,104.84469,24.37621,17.944838,19.421034,13.350428,5.6220045,8.171821,7.18517,7.946898,4.6407123,8.327392,10.4531555,6.7757964,hail
-415.40195,51.377567,6.4985332,10.754066,6.935898,5.795388,1.6723918,5.895748,1.6158175,-2.9253893,-4.990188,-1.0717969,-1.6657342,77.9643,27.821894,19.676388,9.802874,9.417351,6.6036725,7.443127,4.9661317,4.603239,4.5327754,4.625027,3.9790869,4.006871,hail
-287.69427,84.24424,-28.551283,15.1384735,0.15470245,12.978066,-2.03686,9.677703,-4.183381,2.7080314,-9.134185,-1.1963898,-2.1453261,78.70363,16.297606,8.7404995,5.7411017,5.601753,4.900879,5.053457,4.314334,3.9192495,4.1384053,4.0747333,3.959756,3.977871,hail
-485.54697,54.778473,29.625637,23.543842,13.88764,10.352874,5.7078414,4.430575,2.5273292,2.456107,0.25475836,0.58777535,0.2548501,93.13241,32.63129,24.113083,11.548973,9.548631,7.6403184,7.5920124,6.7251244,5.359541,5.1806183,4.760368,4.54278,4.546058,hail
-441.69315,-18.918697,32.191845,33.97987,18.28248,24.446661,19.141018,18.537909,14.242557,14.817229,11.027869,13.2148905,9.644287,18.673674,17.30935,12.9598255,11.226477,9.249334,8.3941345,7.845656,7.0039544,6.3525457,5.9658556,5.72034,5.1449804,4.9112606,hail
-55.165,-1.7556524,-36.704918,27.506943,-7.9229655,5.845264,-9.332423,-2.198365,-2.9646864,1.1497327,-13.719048,1.6118639,-8.1001425,58.12231,10.262894,7.835439,8.468663,5.5407834,4.8384657,4.6004977,4.332097,3.8310776,4.13843,4.180152,4.373628,4.2416825,hail
-68.55603,52.816772,3.351972,-12.690624,-6.78077,-3.2828717,-11.467477,-0.78801286,-4.946625,0.92723566,-5.1823416,-0.15802789,-5.445099,126.92718,18.715942,6.0405135,6.1638107,5.3641653,4.9036636,5.2353516,4.6852994,4.491286,3.9975731,4.350926,4.188017,4.170315,hail
-168.22224,101.64946,19.044506,22.46834,6.499719,5.9406233,9.906871,2.9702435,1.823415,8.062815,-2.2256753,9.932653,-3.8553884,36.547096,18.457941,9.139676,7.9085464,5.5425844,4.499054,4.1254387,4.119884,3.9905083,3.72099,3.7352738,3.6676292,3.62744,hail
-334.51343,76.988106,-19.053934,7.505711,0.5910944,2.380467,-2.3468716,4.260344,-1.1522393,3.7781343,-0.47014248,3.2058454,-1.4485745,82.18812,34.838516,15.402058,6.898315,8.796966,5.641186,7.0136514,4.6532583,5.521742,4.0675764,4.4934106,3.9054978,4.1304483,hail
-49.757206,34.731358,20.26595,-9.554005,8.750962,6.498798,1.2367839,8.472176,-2.0310369,8.256537,-4.4441667,7.6580048,-3.8377876,35.71958,15.352307,9.921942,7.623641,6.645923,5.127531,4.6106963,4.1627426,4.088007,3.6690438,3.656027,3.6153064,3.6127362,hail
-304.56274,72.43905,33.046154,6.555728,-10.740072,-5.055771,-10.50974,-1.4321004,-4.1023626,-0.808791,-8.770843,-14.23062,-17.848415,30.657509,19.714664,13.173782,12.657904,9.331741,7.0506234,6.7857804,6.497006,6.5706716,6.7544246,6.666413,7.5185223,8.27971,hail
-410.23154,90.37515,23.514933,-1.8012767,3.460661,4.192357,0.8807091,-0.85906684,-3.8572445,-2.9139664,-3.3533723,-1.3389133,-2.048708,89.15545,20.167095,15.315402,10.611062,8.351599,7.722324,7.266807,6.1974077,6.2885447,5.385624,5.530601,4.7182083,4.8063893,hail
-350.52792,41.047504,-16.9543,1.0194325,-14.840611,7.5811863,-10.478045,2.6676686,-13.719381,-5.7793794,-9.7348385,-6.147027,-10.454748,154.72124,33.771446,18.020168,10.218644,14.631178,6.647205,8.757234,6.1663003,6.6777205,5.060331,5.1161027,5.061176,4.9876046,hail
-214.04993,0.40626284,-23.173553,2.1709657,-16.480585,0.630855,-23.066236,-2.5454092,-14.006021,-9.032935,-11.686683,-7.603381,-12.51307,55.824238,22.855873,11.820807,6.8024335,7.6308928,6.3879066,5.9268627,4.776589,5.5271673,4.9984803,4.9898233,4.8186007,4.677565,hail
-365.91144,99.1903,28.108952,7.4992285,3.699233,5.195995,-5.9429936,-3.9213321,-3.8925333,-4.9022064,-4.669059,-2.0832329,-4.663101,91.945145,28.035902,18.797634,11.71191,8.861403,6.952377,6.955054,5.337003,5.3232417,4.839579,4.67529,4.676078,4.483695,hail
-23.758718,-2.7899435,12.377442,35.731228,19.790478,16.448618,6.961389,10.942024,-6.8444586,6.1324887,-4.226085,-5.9818883,-13.929676,13.968098,7.190755,6.6935587,5.8822904,5.2594185,4.722901,3.9590502,3.341018,3.245235,3.5831964,3.6458716,3.3456464,3.3974152,hail
40.947952,-11.940025,-3.2667909,21.105097,13.303429,15.709516,5.261763,8.064533,-7.6229143,5.6502,-4.7120123,-5.5249496,-14.812683,10.277276,6.4179416,5.117853,5.2177224,4.153827,4.116924,3.9429176,3.1532118,4.3696613,3.022284,3.1244903,3.6839252,2.994323,hail
-88.69922,23.734095,-27.451626,-9.924079,-12.431938,-13.683823,-16.58943,-11.220601,-13.048948,-6.798137,-13.983517,-5.7215896,-13.953036,60.614475,10.978625,10.33212,7.3153133,5.136042,5.2235045,4.6034746,4.2556996,4.139922,3.8897936,4.0177164,3.6779125,3.862747,hail
-339.21115,46.32513,-14.359303,11.550518,-6.6699576,3.7666032,-3.5263762,-1.5775814,-5.1358595,-0.5799382,1.4173297,5.9872513,-3.7127504,58.171467,18.928532,11.503292,8.781621,8.746736,7.1101174,7.7037964,6.8077736,6.9001603,5.9060574,6.1406684,5.1162615,5.3667974,hail
-347.43143,28.103365,8.850381,12.958448,10.344272,6.3015704,6.354571,5.6358385,3.3754346,7.008535,5.731969,7.7401648,4.0483356,70.6312,20.13342,12.621185,8.667788,6.4966307,6.3913717,5.4819393,5.254493,5.7533097,4.079064,4.0453696,3.8640234,3.924791,hail
-328.79834,61.279236,16.17515,17.951017,11.733898,15.60246,9.084237,8.869961,4.022905,6.6684833,3.3444438,6.710049,1.308258,82.6514,33.264175,17.132742,10.376386,7.7973776,6.18055,5.700218,5.177571,4.893777,4.9023585,4.373147,4.1598,4.4082503,hail
-516.7392,2.5299273,-20.530405,-4.332926,13.55135,20.599289,13.951814,20.856966,10.423697,7.9055333,0.44761768,3.2319326,5.330764,66.404106,22.933903,18.30975,12.327574,6.7163,6.694373,5.9424148,5.0893145,4.795634,5.0437346,4.272837,4.9730053,4.1796455,hail
-502.9532,6.552203,8.128133,20.153894,15.812301,22.516014,9.477553,15.574433,4.4055333,9.677648,4.2135315,8.019965,1.5631653,31.72978,8.867932,8.588786,5.034861,4.0183535,3.7766209,3.8655484,3.8991265,3.8788278,3.4542277,3.2178543,3.500356,3.2541041,hail
-609.8888,105.17726,35.92053,35.39904,24.438227,18.076332,3.1875525,3.8323972,3.222876,-0.97983575,3.2619061,2.5485642,-0.29228863,105.65952,14.416064,32.487457,11.578853,12.270816,5.4351344,8.336518,6.506929,10.612705,3.8310754,6.03886,5.5315757,6.1484523,hail
-252.78163,-7.1531057,7.982193,5.5972047,-20.018263,3.4632356,-14.606725,-3.2479756,-4.8469105,0.9620116,-1.788456,-0.58856744,1.4209893,35.648853,12.612307,7.7180634,5.8831286,4.8799777,4.4206333,4.2128906,4.0327826,3.8915715,4.2161417,3.8858042,3.671927,3.725841,hail
-299.57315,124.29614,-13.540434,-14.699548,-21.353378,-24.707779,-11.634606,6.4180474,4.7314143,15.800827,15.056991,13.422309,-4.429463,107.85636,31.77657,26.960682,10.969912,5.8789062,6.632085,5.7371144,6.1632833,6.1634235,4.7638345,5.122479,5.8666263,5.2300305,hail
-173.0787,109.5773,8.654383,40.793056,-0.5836343,13.106457,-6.931826,-3.673809,-1.4573191,1.9776341,-4.129153,2.782687,-3.3710492,147.49333,51.486286,47.955086,23.89746,23.480915,14.363831,14.521745,19.023134,13.534047,10.589443,7.848643,10.033014,7.019239,hail
-206.7861,13.653676,-6.6232324,26.173153,-4.334727,-0.91450626,-0.6978496,3.6137784,-3.399587,2.8519788,-0.9951573,-3.6124585,-6.2909746,99.354706,12.967397,5.166191,5.171337,4.357645,4.2286634,3.9272165,3.908344,3.795676,3.7594953,3.6380763,3.439189,3.4871137,hail
-363.06808,93.98944,-7.9377337,7.0438066,4.8119507,5.506231,5.535089,5.245987,4.645777,5.0385585,2.7752006,5.6754355,3.193124,113.55098,42.574177,10.431438,7.283124,8.325815,5.161023,5.4226246,3.846203,3.8832257,3.7390668,3.5011892,3.8123312,4.320095,hail
-154.9754,56.87525,18.58457,27.353306,6.24009,20.811203,7.655503,12.280415,5.296812,10.907008,-2.3267972,5.3844266,1.1188419,51.20106,12.214607,9.053533,7.40774,5.0559916,5.386174,4.9801717,4.7290063,4.154703,3.9733765,3.976492,4.149355,3.6154065,hail
-385.8523,47.192986,-29.201498,16.132294,0.24588285,-6.6113057,-14.6706,-6.5962043,-13.006865,-3.9838283,-9.60378,-1.5189364,-11.798415,110.904274,28.804579,19.636953,16.827291,10.249496,9.370004,9.625913,8.028804,7.453245,6.639111,6.387491,5.7721806,5.9695888,hail
9.653369,67.94575,23.336006,49.381596,18.26589,6.9870667,1.0963789,14.993205,3.065591,-4.587691,-8.956631,-10.162423,-17.961727,15.020336,1.2919842,1.8654499,2.0884986,0.39118484,0.30195555,2.0732114,3.0637927,1.3493332,0.81021106,1.1247905,0.65058535,1.4536229,hail
-105.35989,57.527153,-13.028286,14.260842,-5.185838,8.283306,-6.8226123,2.810681,-5.5531826,-1.7309294,-7.2838025,0.8880041,-3.3743234,68.65138,16.432095,10.984284,5.3559365,5.812496,4.818231,4.456946,4.051927,4.046662,3.9798205,4.02012,3.770026,3.6164758,hail
-474.30652,50.457214,6.7495403,27.475538,9.411259,13.364509,1.8019453,9.219783,6.8713374,10.539866,4.411746,9.043524,1.4155898,47.009808,17.66973,12.383295,6.031454,7.453603,4.8376875,4.6650414,4.1540375,4.102431,4.0285482,3.9583185,3.9667044,4.2507553,hail
-100.93028,46.894135,-14.614674,10.068018,1.5031288,11.384314,1.7027436,6.7253623,1.206089,7.8354335,-0.48235783,6.4009533,-1.9653907,48.568554,9.030211,8.183874,6.101349,3.5899131,4.870757,3.4127815,3.7932193,5.535915,3.4414384,3.2786636,3.3122654,3.4487782,hail
-187.48064,91.6725,3.596035,11.138561,3.03276,13.652535,1.7094193,8.754616,0.8364363,7.9452486,1.7112589,6.6160164,0.557515,77.487206,26.223143,14.117928,11.0691185,10.564144,6.868582,6.8429713,6.992381,5.1735663,4.8524027,5.0119963,4.826967,4.630628,hail
-217.31657,91.250404,10.870494,29.097002,19.837942,25.956491,12.490333,12.011487,-0.7822714,8.754678,2.6799326,5.430173,0.3413365,26.218088,12.025742,10.041695,7.2246723,5.0287657,5.939245,4.4054,4.0448627,3.8622653,3.606665,3.591127,3.544919,3.648549,hail
-230.25514,97.83715,17.603092,19.771421,10.850827,22.82871,12.554904,17.790443,3.675304,8.148501,2.5077617,7.681247,1.7746173,29.259706,18.039707,13.491846,10.198566,7.4219527,6.92702,7.0795255,7.734679,6.3358507,5.192843,4.7930517,4.7284956,4.6614943,hail
-75.28238,59.048874,5.470907,19.964622,1.1221972,7.118119,0.2953946,3.851175,-4.3761187,4.8041725,-1.9543905,4.52562,-2.532764,26.133995,13.3836565,7.959559,5.6245537,4.145774,4.1418796,3.6615827,3.5323858,3.4555056,3.3902123,3.2426581,3.231005,3.1711938,hail
-285.1827,61.827835,21.007845,12.462127,18.843414,26.826077,-2.847312,23.375093,-6.0367675,20.099012,-2.3899043,7.9957795,5.236252,79.10872,15.946388,18.30565,11.012432,8.480683,9.418696,6.229822,11.226245,6.773356,9.78326,5.279535,6.576781,4.8166,hail
-193.86649,58.43395,-10.972313,7.358967,-14.881807,5.946508,-10.003765,-0.58559203,-2.423904,0.5617971,-7.5061064,2.2697651,-3.3647785,40.819214,15.616825,10.466297,9.162716,7.6404366,5.681862,5.156862,5.49528,4.946617,5.1729436,4.34358,4.2921114,4.3484726,hail
-226.59662,113.09585,9.241955,22.546095,-1.2925265,1.7288275,-12.009455,-7.9297934,-13.658972,-8.334418,-10.281938,-5.2285767,-11.175315,225.3054,25.289455,40.59982,11.07576,11.465891,6.9836226,7.4064736,6.3190007,4.6012497,5.0871243,4.2224855,4.4665527,5.042877,hail
-256.57556,76.01856,-2.3896039,4.313355,-12.029108,-0.96362656,-15.234396,-9.121638,-11.841806,-8.687453,-14.709684,-8.370208,-14.344292,27.588577,15.735189,12.358051,8.802461,7.107122,5.948544,5.780841,4.928119,4.323626,4.271926,4.1710114,4.1865573,4.1072073,hail
-130.27669,80.54422,-22.143105,5.397863,-12.209921,3.686107,-11.3643465,-2.6812344,-8.18581,3.7660716,-1.2659245,5.40398,-2.8222861,36.509796,10.843397,11.311365,6.663334,5.7419033,5.117316,4.0767817,3.8297102,3.8918622,3.8074348,3.5744357,3.4312654,3.3800743,hail
-140.01079,90.85553,25.660585,11.189551,12.12281,12.927251,5.573586,8.631589,1.0115976,7.662403,2.1324344,4.761824,1.0773567,25.437313,31.903519,12.560154,7.2995706,5.110448,4.3510375,3.8420331,3.6406763,3.637336,3.551007,3.3635056,3.3736491,3.3134894,hail
-148.91129,93.499275,41.954254,12.625716,12.594737,12.848687,5.0184107,8.700506,0.7456446,6.5887837,1.5254971,5.3991003,1.1174115,53.454857,34.09523,14.1346445,8.114799,5.648244,4.419106,4.164962,3.989841,3.8609242,3.739638,3.6357543,3.472779,3.4784157,hail
-224.09488,86.030846,23.699163,-2.5845938,15.616963,5.501498,-0.0332835,5.852862,0.07640036,3.0183778,-1.4062493,0.671442,-2.155465,96.979095,30.843376,13.43603,10.515488,8.046726,8.402,7.2474575,6.458254,5.6073937,6.024041,5.6001315,5.2699275,5.148906,hail
-136.24503,61.408363,12.271029,18.652153,16.188263,13.823097,7.4695673,11.306267,4.3885875,8.94038,0.9391834,5.0632935,0.25240272,92.53321,28.603588,16.501497,9.208609,7.8623033,6.2369213,5.6971717,4.9401484,4.7120223,4.2493324,4.07548,3.8518481,3.7774084,hail
-171.00703,43.439713,31.109255,20.316633,3.8449519,17.555016,7.510022,8.636485,-0.42802086,6.454481,-1.7822139,7.622683,-1.8374395,58.11137,14.385995,11.825498,10.602543,7.479783,6.410766,5.9410796,4.941158,4.913186,4.59821,4.4815645,4.2717385,4.061999,hail
-396.92416,98.60145,6.9162445,35.57341,5.102207,19.552467,5.4949083,7.1229763,5.104253,-1.6708918,1.5047033,2.6586812,1.0003531,99.10946,24.475542,16.74108,9.21846,8.805484,6.66316,6.9080095,5.4349256,5.7953157,5.030559,5.2610526,4.7754426,4.9055405,hail
-376.4356,55.273464,16.661825,36.34393,0.85142833,12.26053,-1.5636588,1.7405578,0.14799102,-1.0254459,-1.5235167,5.667026,3.3831468,64.11248,21.880352,11.398703,10.843717,5.9922924,5.3883367,5.536408,4.63657,4.3294477,4.538893,4.310146,4.079709,4.261267,hail
-206.1131,67.009964,1.1447588,1.0245969,3.9681597,6.1963754,-4.4001584,3.8811703,0.30782807,3.4086921,-2.3960466,2.5761924,-1.6652696,45.188644,22.684006,8.595641,7.903536,5.86998,4.868467,4.409842,4.0046005,3.8527977,3.6898835,3.6096716,3.4088364,3.5073328,hail
-418.9045,54.11813,11.544514,1.027955,4.7796683,6.7846794,2.3027663,1.1077577,0.20582421,1.3278524,-2.7213466,3.4102087,2.3950088,101.91534,24.914097,15.825885,11.338776,7.5152593,6.7657866,8.641056,5.3154306,5.303022,4.8102436,6.252049,4.2852855,5.1145544,hail
-170.38892,8.741557,-20.020817,2.553462,-15.103305,-9.116803,-21.733122,-16.90419,-18.149525,-11.049475,-14.355965,-8.8772955,-13.565332,33.748177,16.442205,10.44427,8.161343,6.2920322,5.903381,5.3297954,5.033041,5.0798993,4.158397,4.048191,4.053469,4.196959,hail
-316.51205,-0.8287682,0.3198115,-3.4402452,-2.16808,2.9948862,3.7197933,3.7194047,-2.1501734,-3.144489,-3.346781,3.3098187,3.3392975,292.59177,5.351447,2.4783392,5.280771,2.8908105,3.855303,4.4510174,4.459956,2.82579,3.9259076,3.957564,3.830192,3.8692162,hail
-323.3135,43.04817,-9.999333,9.552145,-7.862842,12.346927,-4.5423336,7.718029,-1.451724,-6.6075773,-6.625412,0.7208481,-1.1639949,175.63562,43.853374,32.606,22.383984,19.4984,14.8148365,13.720376,10.925156,10.901829,10.56961,12.430661,9.17472,8.288331,hail
-336.1548,21.803347,8.195393,14.290684,1.2358577,15.447459,-0.17296116,8.7951975,-3.0943933,2.1784432,-2.6349711,4.1222615,0.63317627,50.936363,29.012892,11.41167,7.8725395,6.473815,6.4499,5.3295164,4.98677,4.9560046,4.500085,4.5164466,4.6894937,4.1879144,hail
-146.38727,58.52885,-30.488886,-8.098683,-15.697382,-4.189015,-1.9510843,5.828505,-0.21887313,0.18409014,-9.580754,-1.6363025,-6.0826592,57.15704,6.5169597,5.7886353,6.702181,4.2732816,4.2196913,4.0229745,3.8278573,3.4642797,3.843165,3.8034856,3.5906885,3.688456,hail
-41.68578,27.203173,-28.141848,6.162939,-1.2103103,10.687291,-2.4320905,2.8860447,0.90037304,6.3375025,-1.7948405,4.2367516,-3.7025163,54.68796,10.145847,7.4105396,4.9761386,4.1371727,3.96735,3.887463,4.0782733,3.7024846,3.6629639,3.651817,3.6002626,3.5489569,hail
-387.15164,56.995876,-9.572314,18.231056,0.58718604,2.7728019,-9.317305,-2.9396086,-9.22472,-0.9862432,1.0338085,-0.44365683,-1.4407898,98.922554,24.316696,17.108938,8.520125,9.162103,6.66436,7.1946545,5.230842,5.4975915,4.5143414,4.719595,4.474772,4.5222616,hail
-197.10237,163.3801,-88.7991,-13.890279,4.3673487,-43.55764,-18.962862,-6.01875,-22.124678,-6.2940593,1.9445684,-10.0615635,-1.2477096,71.42506,39.449577,37.676113,27.154572,14.919062,19.83836,11.499211,11.0569725,14.905758,10.064963,7.88232,11.073727,9.001868,hail
-246.78105,164.85985,-104.854065,-15.663327,7.476303,-51.867786,-17.111906,-5.338147,-29.898796,-6.975483,0.30870014,-14.597189,-0.62133914,56.115547,25.827934,26.217445,21.453814,14.748138,13.688795,12.493801,9.488435,10.603638,8.910352,7.68178,8.223182,7.1131425,hail
-251.98207,114.449875,-12.563764,12.646523,0.42001256,1.5405787,-0.2155324,-1.1315846,-4.5694456,-0.37103093,-4.2650332,-0.36148798,-4.1776342,100.06351,79.4918,39.653244,19.392525,16.333076,14.832012,12.042839,11.237236,9.541033,10.74372,9.244274,9.088364,7.2696037,hail
-211.55963,59.26638,0.8259132,32.282158,3.5126708,15.112774,3.1651564,6.8999653,4.126188,2.9217248,2.8141158,2.176746,1.0510479,38.376804,25.226982,12.724455,7.58243,5.190097,4.48927,4.1670074,3.987808,3.6708453,3.6210735,3.5017228,3.4597795,3.3673928,hail
-191.0478,137.36125,-3.429496,-0.49871558,10.974245,6.33373,-2.3021846,4.609316,-0.59641045,3.5083401,-4.431322,0.80295306,0.5954636,81.09541,40.35194,21.398588,15.724523,11.824748,11.389489,7.5786085,7.928974,8.732514,5.768034,5.153895,5.11094,5.489423,hail
-221.76147,177.36444,7.200214,-31.360508,-10.371962,20.356222,0.49593952,-11.0061455,-11.959653,15.4317665,-4.2581453,-14.0668125,1.9560653,75.61474,24.562956,14.243779,10.770067,13.506188,9.354052,7.8413305,8.692289,6.514712,7.0592566,5.711313,6.2239923,5.26053,hail
-425.61288,22.138792,-4.5818806,12.186175,11.990308,-1.4500742,-5.5235868,1.9048021,1.9220039,5.511428,1.5607717,8.1498,0.82191515,162.76207,27.121834,35.34362,16.979013,8.579402,24.671291,23.249132,12.494267,9.655695,8.038137,10.446729,8.143941,9.120464,hail
-233.98018,54.785755,-7.3410726,3.7162051,-6.6884694,5.152183,-4.9923,3.8171976,-2.0223167,4.3411074,-1.0837617,4.717614,-1.083885,34.78109,11.085563,8.051541,6.3772597,5.769881,5.172669,4.858128,4.5309877,4.2664046,4.043468,3.7826304,3.6104362,3.527804,hail
-108.069145,-25.820427,-27.54669,-0.5184645,-11.511314,-2.2496467,-6.4865603,-0.5679769,-6.5609503,-3.1279492,-9.265388,-2.1863737,-5.1914845,62.70662,12.850475,9.168109,7.3055367,6.089697,6.107972,6.084026,5.319985,4.3246703,4.331594,4.818065,4.199554,3.8761282,hail
-233.56947,83.31577,7.3001404,21.622969,0.37326667,10.218927,-2.7176144,6.2321835,-0.88362134,3.643474,-2.2778094,4.128951,-3.2630718,29.290388,15.729438,8.491191,6.7730365,5.1139483,4.34111,4.2725363,4.3129635,4.3539305,4.1316295,3.7126682,3.727375,3.6394866,hail
-5.051511,28.01856,16.629099,26.685701,10.12599,13.442988,3.1981947,8.498312,2.2066064,6.829779,1.0327305,5.719311,-0.7106286,92.37208,28.77436,19.03414,15.58945,11.7442255,12.086029,10.927599,10.179015,9.792192,8.733174,8.000692,7.4959,7.231334,hail
-56.993366,24.211824,-1.377086,14.638797,-5.013501,16.318901,-2.4099686,-1.7427721,-9.18261,-5.280755,-13.6207,-7.9059486,-10.464599,83.335945,15.185243,9.093526,8.018309,6.477771,6.3618293,5.755014,5.1122518,5.102782,4.9951043,5.288593,4.556204,4.5532227,hail
-385.3618,151.0248,-3.2836564,7.907912,22.110878,23.198477,0.8071358,11.713111,-4.8653803,4.1088777,4.8479443,5.415698,0.8861956,44.123253,10.816361,7.0530653,12.3556595,4.8793845,5.4338646,5.3230886,4.64475,4.3736567,4.829126,4.2050457,3.5778663,6.745746,hail
-239.4712,-4.859561,-0.99670357,10.989037,-4.733212,3.3800185,-1.0575432,0.88406414,-2.7465522,-1.0232825,-4.7987585,-0.7281137,-5.733093,41.97146,10.895533,8.852563,8.22081,6.3775163,6.367124,6.622892,6.4102526,6.4272065,5.7438383,4.945222,5.050268,5.025557,hail
-278.86533,39.468155,2.161852,24.54447,10.7445,12.429466,4.608972,7.7360024,5.6900744,10.958483,4.841,8.736296,2.8909738,22.961906,8.790093,5.0611444,4.428835,4.179272,3.8050034,3.5541282,3.6405451,3.2845159,3.282525,3.3779063,3.080947,3.1754267,hail
-243.45805,39.206665,3.6381006,24.669783,13.329506,14.36053,6.575567,4.7703,-2.7839625,1.9337913,-0.6093888,5.3529634,1.3523128,11.088714,4.9460473,4.5281487,3.9642954,3.7958715,3.5583189,3.425662,3.424041,3.3550887,3.5235558,3.2234035,3.173093,3.0757031,hail
-263.421,58.19004,-12.614811,21.08404,22.779165,3.7848458,5.432707,2.185012,0.82503986,9.519118,-2.5378559,-4.1797633,-0.2668352,47.872463,24.799929,10.49388,7.959542,5.189047,5.273669,4.4968467,4.3421564,3.9985251,3.918962,4.3518534,3.8454695,3.8765771,hail
-457.03473,74.81078,20.168703,32.05584,21.295765,17.24788,1.696258,11.142445,-4.5502205,2.1603143,-3.6816237,-1.0006379,0.41018522,28.133556,15.991684,7.049398,6.1989937,5.111973,4.756635,4.3478494,4.033034,3.7748716,3.6710308,3.4432333,3.3871517,3.4244404,hail
-852.44385,49.833405,22.04908,23.37444,11.172819,12.046583,10.548469,5.8578486,3.3762586,1.2650607,-3.5392346,-7.91376,-10.561693,42.68522,26.11838,11.320732,15.383605,13.030852,10.910982,9.391057,7.925436,7.1254663,7.512856,7.796613,8.092693,8.131006,hail
-180.30481,34.71191,-7.928722,6.3102827,-2.4950776,2.4876354,-0.20753993,3.6049905,0.08898723,1.6653138,-2.5531058,2.6212046,-2.001512,38.977997,16.205172,7.4686017,5.6747327,4.7266335,4.14643,3.967784,4.1726017,3.8713045,3.99825,3.603426,3.6172483,3.4631217,hail
6.8240733,17.329582,3.9095266,40.77558,7.7892137,19.823067,15.3079,15.0011,0.111874804,12.534157,3.4953136,7.7639976,2.3238077,24.920748,6.2325535,4.6281667,3.9446132,3.8801146,3.7474353,3.8290865,4.2787356,3.181321,3.593003,3.4895656,3.1165986,3.7489772,hail
-84.72985,88.96252,-25.091932,17.198954,-4.5991178,14.076645,3.3720155,16.03514,3.1548407,5.2020993,0.35607484,5.3246183,0.8590181,51.143414,14.959149,9.4383745,5.975413,5.8768983,4.5723877,3.9976592,4.096125,5.091563,5.2100387,3.5845566,4.609684,5.629363,hail
-79.10657,82.34734,-18.912779,16.52988,-0.24546993,14.424175,3.2288609,15.641733,2.572633,4.1971693,0.012469402,3.6380754,-1.0316341,48.284775,9.21689,6.3834805,5.441567,3.949407,4.003539,5.11375,3.9249985,5.5094447,5.7632565,3.5278082,4.0322337,4.8498554,hail
-69.45205,32.143116,-13.175275,13.38047,-4.2259197,11.341172,-0.15360464,12.069283,6.7616677,9.916136,1.2419306,6.640934,2.8086007,15.670281,9.5367985,3.3523076,3.9073772,4.23502,4.6109953,3.4557061,3.6386185,3.5341146,3.5452938,3.4180603,3.2859182,3.2269478,hail
